system:index,aClass,dClass,eClass,finalCla_1,finalClass,include,lat,lon,pointID,random,sysID,v1_2_Class,.geo
00000000000000000385,2,2,2,2,2,1,-51.00246212,-69.2617796,,0.098835273,1_1_1112,2,"{""type"":""Point"",""coordinates"":[-69.26178083263562,-51.00246209764013]}"
00000000000000000386,2,2,2,2,2,1,-50.04575635,-68.46677058,,0.657995517,1_1_1114,2,"{""type"":""Point"",""coordinates"":[-68.4667721649178,-50.04575750752226]}"
00000000000000000388,2,2,2,2,2,1,-27.93372488,32.57123943,,0.45,1_2_202,2,"{""type"":""Point"",""coordinates"":[32.571240557933265,-27.933726412237963]}"
0000000000000000038c,2,2,2,2,2,1,20.33938548,106.607475,,0.958708436,2_57142,2,"{""type"":""Point"",""coordinates"":[106.6074745296155,20.339386817103758]}"
0000000000000000038d,2,2,2,2,2,1,-11.46097536,-37.39246497,,0.705965974,2_57144,2,"{""type"":""Point"",""coordinates"":[-37.392465207929476,-11.460973268911896]}"
0000000000000000038e,2,2,2,2,2,1,-12.89827891,-38.73993699,,0.504835764,2_64217,2,"{""type"":""Point"",""coordinates"":[-38.73993865976503,-12.898279770570158]}"
0000000000000000038f,2,2,2,2,2,1,-12.71861675,-38.56027394,,0.578731259,2_64338,2,"{""type"":""Point"",""coordinates"":[-38.560272560119586,-12.718618130025773]}"
00000000000000000391,2,2,2,2,2,1,-2.47782258,-43.86033498,,0.760480623,2_67956,2,"{""type"":""Point"",""coordinates"":[-43.86033331763903,-2.477824355176699]}"
00000000000000000392,2,2,2,2,2,1,-2.47782258,-44.03999803,,0.35856549,2_78505,2,"{""type"":""Point"",""coordinates"":[-44.03999941728448,-2.477824355176699]}"
00000000000000000393,2,2,2,2,2,1,-1.759170358,-44.66881783,,0.743973205,2_65805,2,"{""type"":""Point"",""coordinates"":[-44.66881738874036,-1.7591688747970404]}"
00000000000000000394,2,2,2,2,2,1,-2.028664043,-44.48915477,,0.353936761,2_79919,2,"{""type"":""Point"",""coordinates"":[-44.48915574819596,-2.0286635651641487]}"
00000000000000000395,2,2,2,2,2,1,-2.028664043,-44.5789872,,0.541469727,2_59667,0,"{""type"":""Point"",""coordinates"":[-44.57898879801869,-2.0286635651641487]}"
00000000000000000396,2,2,2,2,2,1,22.40551062,-16.46171809,,0.552179546,2_69271,2,"{""type"":""Point"",""coordinates"":[-16.46171686821879,22.405511290217902]}"
00000000000000000397,2,2,2,2,2,1,23.84281507,-15.8328983,,0.885815763,2_78099,2,"{""type"":""Point"",""coordinates"":[-15.832898896762908,23.84281333277511]}"
00000000000000000398,2,2,2,2,2,1,23.84281507,-15.74306587,,0.544430534,2_79644,2,"{""type"":""Point"",""coordinates"":[-15.743065846940182,23.84281333277511]}"
00000000000000000399,2,2,2,2,2,1,36.50906049,-6.220923924,,0.19975188,2_61914,2,"{""type"":""Point"",""coordinates"":[-6.22092309336972,36.50905932092816]}"
0000000000000000039a,2,2,2,2,2,1,37.04804966,-7.748059897,,0.682122657,2_54223,2,"{""type"":""Point"",""coordinates"":[-7.748058185749648,37.048048701662374]}"
0000000000000000039b,2,2,2,2,2,1,38.84468022,-9.005702185,,0.694879404,2_52474,2,"{""type"":""Point"",""coordinates"":[-9.005703046863525,38.844678484409414]}"
0000000000000000039c,2,2,2,2,2,1,38.66501716,-9.005702185,,0.942270315,2_72886,2,"{""type"":""Point"",""coordinates"":[-9.005703046863525,38.66501684386502]}"
0000000000000000039d,2,2,2,2,2,1,33.45478855,-8.017555379,,0.175492536,2_56856,2,"{""type"":""Point"",""coordinates"":[-8.01755733521781,33.4547891361683]}"
0000000000000000039f,2,2,2,2,2,1,19.80039632,-16.28205504,,0.344296745,2_85664,2,"{""type"":""Point"",""coordinates"":[-16.2820552276744,19.80039743636954]}"
000000000000000003a0,2,2,2,2,2,1,19.89022874,-16.37188747,,0.798102724,2_63633,2,"{""type"":""Point"",""coordinates"":[-16.371888277497124,19.89023048619226]}"
000000000000000003a1,2,2,2,2,2,1,13.87151548,-16.73121268,,0.963422741,2_62215,2,"{""type"":""Point"",""coordinates"":[-16.7312115585859,13.871514248293149]}"
000000000000000003a2,2,2,2,2,2,1,11.9850534,-15.02441365,,0.879739118,2_52695,2,"{""type"":""Point"",""coordinates"":[-15.024414825661582,11.985051415723389]}"
000000000000000003a4,2,2,2,2,2,1,9.559602147,-13.5871101,,0.22666473,2_70654,2,"{""type"":""Point"",""coordinates"":[-13.587108324003317,9.559603661520462]}"
000000000000000003a5,2,2,2,2,2,1,5.786678877,0.516439764,,0.259002029,2_76210,2,"{""type"":""Point"",""coordinates"":[0.5164397067069412,5.786677996380946]}"
000000000000000003a6,2,2,2,2,2,1,5.876509507,0.965597403,,0.277585537,2_63381,2,"{""type"":""Point"",""coordinates"":[0.9655960376184377,5.8765110462036665]}"
000000000000000003a8,2,2,2,2,2,1,0.486617838,9.589424972,,0.888883546,2_75682,2,"{""type"":""Point"",""coordinates"":[9.589426129365911,0.48661723886149527]}"
000000000000000003a9,2,2,2,2,2,1,34.17344167,10.03858171,,0.779002354,2_77504,2,"{""type"":""Point"",""coordinates"":[10.038582460277405,34.173440157446905]}"
000000000000000003aa,2,2,2,2,2,1,34.35310472,10.3080763,,0.848895399,2_58216,2,"{""type"":""Point"",""coordinates"":[10.308077150644518,34.35310625709234]}"
000000000000000003ab,2,2,2,2,2,1,34.71242994,10.75723483,,0.840615632,2_80053,2,"{""type"":""Point"",""coordinates"":[10.757233481556012,34.71242953818111]}"
000000000000000003ac,2,2,2,2,2,1,35.07175605,11.02672852,,0.649211998,2_61021,2,"{""type"":""Point"",""coordinates"":[11.026728171923121,35.07175727837095]}"
000000000000000003ad,2,2,2,2,2,1,33.54462007,10.93689789,,0.327078225,2_72178,2,"{""type"":""Point"",""coordinates"":[10.936899581201454,33.54462218599102]}"
000000000000000003ae,2,2,2,2,2,1,33.09546243,11.65555011,,0.258901281,2_55508,2,"{""type"":""Point"",""coordinates"":[11.65555060248006,33.09546139597847]}"
000000000000000003af,2,2,2,2,2,1,25.81910868,34.47275728,,0.338950808,2_83048,2,"{""type"":""Point"",""coordinates"":[34.47275731565946,25.819109215167593]}"
000000000000000003b0,2,2,2,2,2,1,26.08860327,34.29309422,,0.911241212,2_56694,2,"{""type"":""Point"",""coordinates"":[34.29309567511507,26.0886039055347]}"
000000000000000003b1,2,2,2,2,2,1,27.79540229,34.11343117,,0.335976618,2_81489,2,"{""type"":""Point"",""coordinates"":[34.11342957546963,27.795400638459018]}"
000000000000000003b2,2,2,2,2,2,1,29.86152743,32.49646456,,0.759289278,2_66329,2,"{""type"":""Point"",""coordinates"":[32.49646589236803,29.861529570674225]}"
000000000000000003b3,2,2,2,2,2,1,15.75797757,42.73725874,,0.935220541,2_53295,2,"{""type"":""Point"",""coordinates"":[42.73725966721711,15.757977080862908]}"
000000000000000003b4,2,2,2,2,2,1,16.11730368,40.0423129,,0.927494953,2_74699,2,"{""type"":""Point"",""coordinates"":[40.042312763546015,16.117304821052738]}"
000000000000000003b5,2,2,2,2,2,1,11.53589576,43.18641548,,0.10927818,2_68449,2,"{""type"":""Point"",""coordinates"":[43.186415998128595,11.535895084811893]}"
000000000000000003b6,2,2,2,2,2,1,-5.4422621,39.68298679,,0.777800789,2_74947,2,"{""type"":""Point"",""coordinates"":[39.68298502335619,-5.4422614901138395]}"
000000000000000003b7,2,2,2,2,2,1,-5.80158911,39.23382825,,0.726963143,2_84497,2,"{""type"":""Point"",""coordinates"":[39.23382869244468,-5.801589230303668]}"
000000000000000003b8,2,2,2,2,2,1,-10.20333307,40.13214353,,0.46259067,2_70892,2,"{""type"":""Point"",""coordinates"":[40.13214135426768,-10.203332866899073]}"
000000000000000003ba,2,2,2,2,2,1,-17.3898562,37.88635534,,0.668929734,2_78282,2,"{""type"":""Point"",""coordinates"":[37.88635524060915,-17.389856456988284]}"
000000000000000003bb,2,2,2,2,2,1,-18.19833995,36.8083779,,0.597078157,2_77231,2,"{""type"":""Point"",""coordinates"":[36.80837647914071,-18.19834052808961]}"
000000000000000003be,2,2,2,2,2,1,-20.26446509,118.8245619,,5.16E-4,2_71546,2,"{""type"":""Point"",""coordinates"":[118.82455972775603,-20.26446500120376]}"
000000000000000003bf,2,2,2,2,2,1,-17.30002467,123.4059698,,0.620170242,2_69703,2,"{""type"":""Point"",""coordinates"":[123.40596946399684,-17.300023407165558]}"
000000000000000003c1,2,2,2,2,2,1,-12.17962758,131.1314821,,0.899694327,2_65874,2,"{""type"":""Point"",""coordinates"":[131.13148243482027,-12.179628749291552]}"
000000000000000003c2,2,2,2,2,2,1,-12.26945911,131.7603019,,0.960058885,2_73943,2,"{""type"":""Point"",""coordinates"":[131.76030040627617,-12.26945734001322]}"
000000000000000003c3,2,2,2,2,2,1,-12.26945911,132.1196289,,0.097283179,2_76384,2,"{""type"":""Point"",""coordinates"":[132.119628146466,-12.26945734001322]}"
000000000000000003c4,2,2,2,2,2,1,-12.26945911,131.9399659,,0.234073444,2_65118,2,"{""type"":""Point"",""coordinates"":[131.9399665059216,-12.269457340013222]}"
000000000000000003c5,2,2,2,2,2,1,-11.910133,133.9162586,,0.34505195,2_81125,2,"{""type"":""Point"",""coordinates"":[133.91625792921303,-11.910134058924445]}"
000000000000000003c6,2,2,2,2,2,1,-8.227040361,130.8619866,,0.682958178,2_73094,2,"{""type"":""Point"",""coordinates"":[130.86198774445316,-8.227041443607643]}"
000000000000000003c7,2,2,2,2,2,1,-7.41855661,131.3111452,,0.872478,2_71209,2,"{""type"":""Point"",""coordinates"":[131.31114407536467,-7.418557372506319]}"
000000000000000003c8,2,2,2,2,2,1,-5.80158911,134.3654171,,0.322726739,2_59839,2,"{""type"":""Point"",""coordinates"":[134.36541871922557,-5.801589230303668]}"
000000000000000003c9,2,2,2,2,2,1,-4.184621609,133.3772703,,0.637202799,2_77719,2,"{""type"":""Point"",""coordinates"":[133.3772685484788,-4.184621088101017]}"
000000000000000003ca,2,2,2,2,2,1,-2.747317164,128.9755245,,0.060176002,2_65354,2,"{""type"":""Point"",""coordinates"":[128.9755249118834,-2.7473190455438075]}"
000000000000000003cb,2,2,2,2,2,1,-3.016811747,122.3279924,,0.802729488,2_64696,2,"{""type"":""Point"",""coordinates"":[122.32799070252841,-3.016813735910916]}"
000000000000000003cd,2,2,2,2,2,1,-8.406703416,117.2075953,,0.376884279,2_78340,0,"{""type"":""Point"",""coordinates"":[117.2075960446544,-8.406703084152031]}"
000000000000000003cf,2,2,2,2,2,1,-3.37613696,113.6143342,,0.087260666,2_50971,2,"{""type"":""Point"",""coordinates"":[113.6143320200593,-3.3761370169996914]}"
000000000000000003d1,2,2,2,2,2,1,-1.220181191,109.6617461,,0.545006967,2_55558,2,"{""type"":""Point"",""coordinates"":[109.66174471437539,-1.2201794940628232]}"
000000000000000003d2,2,2,2,2,2,1,-2.028664043,110.1109037,,0.480145052,2_68157,2,"{""type"":""Point"",""coordinates"":[110.11090550438793,-2.0286635651641487]}"
000000000000000003d3,2,2,2,2,2,1,-2.028664043,106.1583174,,0.339701594,2_54776,2,"{""type"":""Point"",""coordinates"":[106.15831819870402,-2.0286635651641487]}"
000000000000000003d4,2,2,2,2,2,1,-1.489675774,104.4515183,,0.424624708,2_54108,2,"{""type"":""Point"",""coordinates"":[104.45151700667866,-1.4896741844299317]}"
000000000000000003d5,2,2,2,2,2,1,-1.759170358,104.541349,,0.196271876,2_83464,2,"{""type"":""Point"",""coordinates"":[104.54135005650136,-1.7591688747970404]}"
000000000000000003d6,2,2,2,2,2,1,-1.938833413,104.6311814,,0.656828178,2_72924,2,"{""type"":""Point"",""coordinates"":[104.63118310632407,-1.938834974442482]}"
000000000000000003d7,2,2,2,2,2,1,-0.950686608,103.7328661,,0.476644874,2_69362,2,"{""type"":""Point"",""coordinates"":[103.73286598540004,-0.9506848036957146]}"
000000000000000003d9,2,2,2,2,2,1,-0.591360496,103.4633715,,0.865396085,2_85923,2,"{""type"":""Point"",""coordinates"":[103.46337129503294,-0.591361522606939]}"
000000000000000003db,2,2,2,2,2,1,-1.220181191,109.9312406,,0.032827978,2_79921,2,"{""type"":""Point"",""coordinates"":[109.93123940474248,-1.2201794940628232]}"
000000000000000003dc,2,2,2,2,2,1,6.056172562,100.3192681,,0.410592425,2_55739,2,"{""type"":""Point"",""coordinates"":[100.31926806045034,6.056172686748054]}"
000000000000000003dd,2,2,2,2,2,1,20.6987116,92.41409362,,0.869740719,2_55500,2,"{""type"":""Point"",""coordinates"":[92.41409344908253,20.698710098192528]}"
000000000000000003de,2,2,2,2,2,1,19.80039632,93.67173411,,0.55020595,2_64066,2,"{""type"":""Point"",""coordinates"":[93.67173385109537,19.800397436369536]}"
000000000000000003df,2,2,2,2,2,1,19.35123868,93.94122959,,0.063937561,2_75023,2,"{""type"":""Point"",""coordinates"":[93.94122854146248,19.35123664635699]}"
000000000000000003e0,2,2,2,2,2,1,19.35123868,93.76156654,,0.8639612,2_56498,2,"{""type"":""Point"",""coordinates"":[93.76156690091807,19.35123664635699]}"
000000000000000003e1,2,2,2,2,2,1,17.10545048,94.48021786,,0.23352311,2_52431,2,"{""type"":""Point"",""coordinates"":[94.48021792219667,17.105450532698452]}"
000000000000000003e2,2,2,2,2,2,1,17.10545048,96.90566911,,0.949179969,2_70109,2,"{""type"":""Point"",""coordinates"":[96.90567013550066,17.105450532698452]}"
000000000000000003e3,2,2,2,2,2,1,17.10545048,96.99550154,,0.158001612,2_55286,2,"{""type"":""Point"",""coordinates"":[96.99550318532337,17.105450532698452]}"
000000000000000003e4,2,2,2,2,2,1,16.8359568,97.17516459,,0.805618417,2_63041,2,"{""type"":""Point"",""coordinates"":[97.17516482586777,16.835955842331337]}"
000000000000000003e5,2,2,2,2,2,1,17.19528291,96.90566911,,0.329885121,2_77515,2,"{""type"":""Point"",""coordinates"":[96.90567013550066,17.19528358252117]}"
000000000000000003e6,2,2,2,2,2,1,16.38679826,97.44465918,,0.724560919,2_63347,2,"{""type"":""Point"",""coordinates"":[97.44465951623486,16.386799511419845]}"
000000000000000003e7,2,2,2,2,2,1,11.44606423,98.70230057,,0.484401201,2_64663,2,"{""type"":""Point"",""coordinates"":[98.7022999182477,11.446062034989174]}"
000000000000000003e8,2,2,2,2,2,1,11.9850534,98.25314203,,0.122120377,2_83880,2,"{""type"":""Point"",""coordinates"":[98.25314358733621,11.98505141572339]}"
000000000000000003e9,2,2,2,2,2,1,13.15286326,98.52263751,,0.00398455,2_80406,2,"{""type"":""Point"",""coordinates"":[98.52263827770332,13.152863227014542]}"
000000000000000003ea,2,2,2,2,2,1,11.9850534,98.70230057,,0.35739405,2_83627,2,"{""type"":""Point"",""coordinates"":[98.7022999182477,11.985051415723389]}"
000000000000000003ec,2,2,2,2,2,1,21.50719535,108.0447795,,0.374072014,2_75127,2,"{""type"":""Point"",""coordinates"":[108.04478103127379,21.507194169293854]}"
000000000000000003ee,2,2,2,2,2,1,19.98005937,110.5600622,,0.19196331,2_69452,2,"{""type"":""Point"",""coordinates"":[110.56006183529942,19.980059076913925]}"
000000000000000003f0,2,2,2,2,2,1,9.110444508,105.5294958,,0.47209858,2_62853,2,"{""type"":""Point"",""coordinates"":[105.52949576814707,9.110442871507914]}"
000000000000000003f1,2,2,2,2,2,1,2.103585338,117.9262466,,0.142130466,2_66037,2,"{""type"":""Point"",""coordinates"":[117.92624706593301,2.1035853810641463]}"
000000000000000003f2,2,2,2,2,2,1,8.840950823,117.9262466,,0.598990381,2_56774,0,"{""type"":""Point"",""coordinates"":[117.92624706593301,8.840952640241861]}"
000000000000000003f4,2,2,2,2,2,1,6.95448784,122.23816,,0.432841173,2_79895,2,"{""type"":""Point"",""coordinates"":[122.23816211180674,6.9544898076721005]}"
000000000000000003f6,2,2,2,2,2,1,4.43920596,118.7347313,,0.218014556,2_73366,2,"{""type"":""Point"",""coordinates"":[118.73473113703433,4.439204544545404]}"
000000000000000003f7,2,2,2,2,2,1,18.27326035,121.8788338,,0.428220059,2_68027,2,"{""type"":""Point"",""coordinates"":[121.87883437161692,18.273262343989607]}"
000000000000000003f8,2,2,2,2,2,1,18.36309277,122.3279924,,0.287230345,2_86430,2,"{""type"":""Point"",""coordinates"":[122.32799070252841,18.36309093471127]}"
000000000000000003f9,2,2,2,2,2,1,17.82410271,120.4415303,,0.128437404,2_73482,2,"{""type"":""Point"",""coordinates"":[120.44153232905973,17.824101553977055]}"
00000000000000000402,2,2,2,2,2,1,24.02247813,117.836416,,0.129549413,2_64297,2,"{""type"":""Point"",""coordinates"":[117.83641401611031,24.02247943242055]}"
00000000000000000403,2,2,2,2,2,1,24.47163576,117.9262466,,0.137654132,2_57645,2,"{""type"":""Point"",""coordinates"":[117.92624706593301,24.47163576333205]}"
00000000000000000404,2,2,2,2,2,1,24.65129972,118.1957421,,0.64201606,2_79065,2,"{""type"":""Point"",""coordinates"":[118.19574175630014,24.65130186297749]}"
00000000000000000405,2,2,2,2,2,1,24.56146729,118.2855727,,0.378768808,2_67904,2,"{""type"":""Point"",""coordinates"":[118.28557480612285,24.561468813154768]}"
00000000000000000406,2,2,2,2,2,1,24.56146729,118.5550682,,0.518423432,2_83855,2,"{""type"":""Point"",""coordinates"":[118.55506949648995,24.561468813154768]}"
00000000000000000407,2,2,2,2,2,1,24.65129972,118.6448988,,0.938693259,2_66107,2,"{""type"":""Point"",""coordinates"":[118.64489808721166,24.651301862977494]}"
00000000000000000408,2,2,2,2,2,1,24.83096277,118.6448988,,0.948841204,2_67295,2,"{""type"":""Point"",""coordinates"":[118.64489808721166,24.83096350352188]}"
00000000000000000409,2,2,2,2,2,1,26.44792938,119.6330456,,0.439811708,2_59717,2,"{""type"":""Point"",""coordinates"":[119.63304379885733,26.447927186623474]}"
0000000000000000040b,2,2,2,2,2,1,27.70557077,120.711024,,0.90146714,2_67455,2,"{""type"":""Point"",""coordinates"":[120.71102256032579,27.705572047737352]}"
0000000000000000040c,2,2,2,2,2,1,26.71742486,119.9923718,,0.734808495,2_56684,2,"{""type"":""Point"",""coordinates"":[119.99237153904718,26.717426336091638]}"
0000000000000000040d,2,2,2,2,2,1,30.31068507,121.070351,,0.156799377,2_64803,2,"{""type"":""Point"",""coordinates"":[121.07035030051561,30.310685901585718]}"
0000000000000000040e,2,2,2,2,2,1,30.4005166,121.1601816,,0.812519213,2_82734,2,"{""type"":""Point"",""coordinates"":[121.16018335033833,30.400514492307387]}"
0000000000000000040f,2,2,2,2,2,1,30.4005166,121.250014,,0.526462935,2_53139,2,"{""type"":""Point"",""coordinates"":[121.25001194105998,30.400514492307387]}"
00000000000000000411,2,2,2,2,2,1,30.31068507,121.4296771,,0.694327456,2_56467,2,"{""type"":""Point"",""coordinates"":[121.42967804070543,30.310685901585714]}"
00000000000000000412,2,2,2,2,2,1,30.22085354,121.5195077,,0.570962241,2_72332,2,"{""type"":""Point"",""coordinates"":[121.51950663142713,30.220852851762995]}"
00000000000000000413,2,2,2,2,2,1,28.42422299,121.6093402,,0.025286458,2_57850,2,"{""type"":""Point"",""coordinates"":[121.6093396812498,28.424223069015955]}"
00000000000000000414,2,2,2,2,2,1,28.33439146,121.1601816,,0.598053755,2_85174,2,"{""type"":""Point"",""coordinates"":[121.16018335033833,28.33439001919324]}"
00000000000000000415,2,2,2,2,2,1,28.24456083,121.1601816,,0.606651623,2_61544,2,"{""type"":""Point"",""coordinates"":[121.16018335033833,28.244561428471574]}"
00000000000000000417,2,2,2,2,2,1,25.28011951,119.004225,,0.660807673,2_71616,2,"{""type"":""Point"",""coordinates"":[119.00422582740144,25.280119834433375]}"
0000000000000000041a,2,2,2,2,2,1,23.84281507,120.2618672,,0.730238524,2_66244,2,"{""type"":""Point"",""coordinates"":[120.26186622941428,23.84281333277511]}"
0000000000000000041b,2,2,2,2,2,1,37.67687035,126.1009157,,0.966733792,2_70255,2,"{""type"":""Point"",""coordinates"":[126.10091636766792,37.67687113221931]}"
0000000000000000041c,2,2,2,2,2,1,37.76670278,126.011085,,0.908307797,2_69244,2,"{""type"":""Point"",""coordinates"":[126.01108331784523,37.766704182042034]}"
0000000000000000041d,2,2,2,2,2,1,37.76670278,125.9212526,,0.238797689,2_54872,2,"{""type"":""Point"",""coordinates"":[125.92125472712355,37.766704182042034]}"
0000000000000000041e,2,2,2,2,2,1,37.85653341,125.831422,,0.329407443,2_85974,2,"{""type"":""Point"",""coordinates"":[125.83142167730082,37.85653277276369]}"
00000000000000000420,2,2,2,2,2,1,39.02434327,125.2026013,,0.376971356,2_64525,2,"{""type"":""Point"",""coordinates"":[125.20259924674389,39.02434458405486]}"
00000000000000000421,2,2,2,2,2,1,39.65316397,123.1364761,,0.027415228,2_78581,2,"{""type"":""Point"",""coordinates"":[123.13647477362976,39.65316255551075]}"
00000000000000000422,2,2,2,2,2,1,39.20400633,122.0584969,,0.210327558,2_74322,2,"{""type"":""Point"",""coordinates"":[122.05849601216131,39.20400622459925]}"
00000000000000000423,2,2,2,2,2,1,-15.23389953,129.1551876,,0.844824117,2_74163,2,"{""type"":""Point"",""coordinates"":[129.1551865524278,-15.233898934051412]}"
00000000000000000428,2,2,2,2,2,1,-17.12036161,-39.18909463,,0.395876457,2_63975,2,"{""type"":""Point"",""coordinates"":[-39.18909499067652,-17.120361766621176]}"
0000000000000000042d,2,2,2,2,2,1,10.99690659,-15.20407671,,0.981353159,2_51009,2,"{""type"":""Point"",""coordinates"":[-15.204076466205969,10.996905704077674]}"
00000000000000000433,2,2,2,2,2,1,20.78854312,92.32426119,,0.700789777,2_82244,2,"{""type"":""Point"",""coordinates"":[92.32426039925981,20.788543148015247]}"
00000000000000000434,2,2,2,2,2,1,40.82097473,-8.646375175,,0.08400651,2_83307,2,"{""type"":""Point"",""coordinates"":[-8.646375306673695,40.8209743668019]}"
00000000000000000435,2,2,2,2,2,1,44.68372952,-1.190359264,,0.716420808,2_64486,2,"{""type"":""Point"",""coordinates"":[-1.1903614853184306,44.68372862266308]}"
00000000000000000436,2,2,2,2,2,1,11.26640118,-15.92272893,,0.555483361,2_61380,2,"{""type"":""Point"",""coordinates"":[-15.922727487484572,11.266400394444785]}"
00000000000000000437,2,2,2,2,2,1,11.80539034,-15.02441365,,0.128689694,2_78797,2,"{""type"":""Point"",""coordinates"":[-15.024414825661582,11.805389775179]}"
0000000000000000043d,2,2,2,2,2,1,3.900215895,9.679255601,,0.794523404,2_65022,2,"{""type"":""Point"",""coordinates"":[9.67925472008758,3.900215163811185]}"
00000000000000000441,2,2,2,2,2,1,4.43920596,6.175826915,,0.797036832,2_77448,2,"{""type"":""Point"",""coordinates"":[6.17582820441622,4.439204544545403]}"
00000000000000000442,2,2,2,2,2,1,-0.86085508,42.10843714,,0.506353725,2_85724,2,"{""type"":""Point"",""coordinates"":[42.108437236660166,-0.8608562129740477]}"
00000000000000000444,2,2,2,2,2,1,-23.76789467,35.46090498,,0.048707231,2_61213,2,"{""type"":""Point"",""coordinates"":[35.460903027305164,-23.767895975976167]}"
00000000000000000445,2,2,2,2,2,1,-21.61193801,35.46090498,,0.803661304,2_65185,2,"{""type"":""Point"",""coordinates"":[35.46090302730517,-21.611938453039297]}"
00000000000000000446,2,2,2,2,2,1,-12.5389537,130.9518191,,0.781271855,2_63018,0,"{""type"":""Point"",""coordinates"":[130.95182079427587,-12.538952030380331]}"
00000000000000000447,2,2,2,2,2,1,-0.50152807,103.5532031,,0.744928301,2_51569,2,"{""type"":""Point"",""coordinates"":[103.55320434485564,-0.5015284727842183]}"
00000000000000000448,2,2,2,2,2,1,0.217123254,9.409761916,,0.774570137,2_68150,2,"{""type"":""Point"",""coordinates"":[9.409760029720472,0.2171225484943867]}"
00000000000000000449,2,2,2,2,2,1,0.127291726,9.589424972,,0.019973473,2_71923,0,"{""type"":""Point"",""coordinates"":[9.589426129365913,0.12728949867166603]}"
0000000000000000044c,2,2,2,2,2,1,18.72241888,37.61686165,,0.777757511,2_59677,2,"{""type"":""Point"",""coordinates"":[37.61686055024204,18.722418674901103]}"
0000000000000000044d,2,2,2,2,2,1,12.88336868,43.00675242,,0.770562027,2_50700,2,"{""type"":""Point"",""coordinates"":[43.006754357584214,12.883368536647438]}"
0000000000000000044e,2,2,2,2,2,1,-5.80158911,39.41349131,,0.539587233,2_81463,2,"{""type"":""Point"",""coordinates"":[39.41349033298908,-5.801589230303668]}"
0000000000000000044f,2,2,2,2,2,1,-12.17962758,40.58130117,,0.886655846,2_54789,2,"{""type"":""Point"",""coordinates"":[40.581302144280244,-12.179628749291552]}"
00000000000000000450,2,2,2,2,2,1,-18.19833995,36.71854547,,0.191651581,2_81851,0,"{""type"":""Point"",""coordinates"":[36.718543429318,-18.19834052808961]}"
00000000000000000451,2,2,2,2,2,1,-17.92884536,36.89820853,,0.020040493,2_54741,0,"{""type"":""Point"",""coordinates"":[36.898209528963434,-17.9288458377225]}"
00000000000000000452,2,2,2,2,2,1,-27.81031342,15.60813644,,0.687978367,2_60383,2,"{""type"":""Point"",""coordinates"":[15.608137908163968,-27.81031187238174]}"
00000000000000000453,2,2,2,2,2,1,-26.19334592,32.85579068,,0.866108201,2_78003,2,"{""type"":""Point"",""coordinates"":[32.855789173456806,-26.19334373017909]}"
00000000000000000454,2,2,2,2,2,1,-21.97126412,35.37107256,,0.967121287,2_67140,2,"{""type"":""Point"",""coordinates"":[35.371074436583505,-21.971266193229127]}"
00000000000000000455,2,2,2,2,2,1,-15.95255085,45.61186763,,0.762628457,2_54651,2,"{""type"":""Point"",""coordinates"":[45.61186821143257,-15.952549955330023]}"
00000000000000000456,2,2,2,2,2,1,-0.681191126,103.4633715,,0.627460655,2_52797,2,"{""type"":""Point"",""coordinates"":[103.46337129503294,-0.681190113328606]}"
00000000000000000457,2,2,2,2,2,1,-14.1559212,48.03731888,,0.457525715,2_56061,2,"{""type"":""Point"",""coordinates"":[48.03732042473655,-14.155920172582979]}"
00000000000000000458,2,2,2,2,2,1,-22.51025328,114.1533234,,0.58964989,2_82518,2,"{""type"":""Point"",""coordinates"":[114.15332140079349,-22.510251114862296]}"
00000000000000000459,2,2,2,2,2,1,-17.12036161,123.5856329,,0.795964546,2_56973,2,"{""type"":""Point"",""coordinates"":[123.58563110454125,-17.120361766621176]}"
0000000000000000045a,2,2,2,2,2,1,-14.06608967,126.011085,,0.632830244,2_76798,2,"{""type"":""Point"",""coordinates"":[126.01108331784523,-14.066091581861311]}"
0000000000000000045b,2,2,2,2,2,1,-5.532094526,134.2755847,,0.584160759,2_79560,2,"{""type"":""Point"",""coordinates"":[134.27558566940286,-5.532094539936561]}"
0000000000000000045c,2,2,2,2,2,1,-3.106643275,120.2618672,,0.521431468,2_66662,2,"{""type"":""Point"",""coordinates"":[120.26186622941428,-3.106642326632583]}"
0000000000000000045d,2,2,2,2,2,1,-3.825295498,114.602481,,0.301926454,2_51450,2,"{""type"":""Point"",""coordinates"":[114.60248219080604,-3.8252933479111895]}"
0000000000000000045e,2,2,2,2,2,1,-0.591360496,117.5669214,,0.10748509,2_53137,2,"{""type"":""Point"",""coordinates"":[117.5669193257432,-0.591361522606939]}"
0000000000000000045f,2,2,2,2,2,1,5.247688812,100.4090987,,0.616255632,2_69900,2,"{""type"":""Point"",""coordinates"":[100.40909665117202,5.2476886156467275]}"
00000000000000000460,2,2,2,2,2,1,19.35123868,94.12089175,,0.800080314,2_56211,0,"{""type"":""Point"",""coordinates"":[94.12089018200685,19.35123664635699]}"
00000000000000000462,2,2,2,2,2,1,18.99191257,105.6193282,,0.821968688,2_65776,2,"{""type"":""Point"",""coordinates"":[105.6193288179698,18.99191336526821]}"
00000000000000000466,2,2,2,2,2,1,21.50719535,107.8651164,,0.125399435,2_86028,2,"{""type"":""Point"",""coordinates"":[107.86511493162833,21.507194169293854]}"
